Region,Product_Category,Size,Age,Income,Price
South,B,1408.3278595473444,1,66008.41578956894,68.26357046061278
North,B,2554.299529466671,3,87220.94630919813,461.1773723029067
North,C,2915.191802717533,31,46920.024637668896,424.8473623488502
West,C,1067.46545310409,31,58108.06841049269,183.90682239836696
North,B,685.2389836360735,21,92652.20030805483,405.1807946046971
West,A,1566.5493298547399,23,80655.22159897821,64.0461021524364
West,B,2703.492759893877,17,52406.009659040574,485.08949763202713
West,C,875.7287621979868,22,88284.25914736543,286.96772416540523
North,B,2714.4954697050252,22,46717.694742624604,186.47646172945036
West,C,2980.5325593404164,36,74392.55468847175,213.1624456676047
North,B,635.005577207891,8,96951.98701830629,79.88240905722381
South,C,1738.1409346387097,47,70229.76859493955,495.20728131891764
West,C,1322.2137367831256,8,85962.69088810234,67.6813753178116
East,A,1484.1996373282773,14,81480.15212201921,344.70820541653654
East,C,1629.0868808657715,38,90600.472163045,249.23116746790623
East,B,2349.2598911279747,24,97813.49255787727,477.0122981849218
East,C,1978.2492579279408,22,31562.15899388677,160.69988313805783
East,B,2903.0027205419506,15,31950.883996296918,289.4390707721051
North,A,1331.9114980988352,20,71609.56092557235,267.06029386223884
South,B,1853.7602062068568,27,96797.17454222355,366.2898998225456
North,A,2533.3213273342426,28,63997.81508524418,80.60460437858923
West,A,1432.5710424842005,22,88784.56947601096,137.2051085105097
South,C,1663.248001527274,31,83753.54271832953,146.55416904178242
South,A,2212.436381713067,9,64877.65917900787,382.16783967876034
South,B,2651.8605465107657,23,65922.06293705535,135.11241334703303
South,A,1539.2036760595718,5,60522.33888182379,308.0712937509395
East,A,1829.8761803668501,45,47653.91075200305,146.85971922542916
West,C,2937.8057132270974,39,90109.85879152539,437.7312275377903
South,B,606.17290486751,17,44669.90964150896,473.9834545203373
South,A,1620.5717916488613,40,93484.43850122919,283.3218387240082
East,C,2089.954627823001,5,55180.932672595285,208.53899789413023
North,C,521.0686439053129,7,31854.81145388916,155.32599875787463
North,B,1991.9662539160363,8,41786.46191917502,72.4014506853697
North,C,640.4998866575224,7,92147.73350344412,170.82503428887293
West,A,2643.8959916204585,22,38991.11795293205,344.40610097539303
North,C,2517.715238771415,44,81714.15694759699,290.1276190891449
South,B,580.6378419964907,38,42796.95962132974,474.81857522641735
East,B,622.0100613934402,21,64925.3027456629,228.32476812126527
East,C,2384.0348289040057,4,44364.49075031179,362.23850404777755
North,A,1423.862231445776,32,53321.5806437861,270.1952363638046
East,C,1937.564469845812,29,38737.555708083906,280.6592971658953
South,B,1175.82067441346,30,68920.15932856276,170.49844157185288
North,C,932.4221902602493,3,55607.76470360686,254.72784957889985
South,C,1240.1927938689037,5,55583.89406129066,261.8532486557183
West,A,1116.7842505599701,19,32700.191537830855,367.98913478702025
South,C,1620.7685955983359,8,39528.98723972524,473.2879996337512
South,A,2366.6904132192158,37,79527.1339937906,198.19457486712693
South,C,1885.3235198173916,31,50462.419575392494,68.9902108615843
South,C,2022.9457698492963,27,60944.84056241212,273.33280647528784
West,A,1675.1964911452105,13,83414.7502944922,295.00759946712583
North,A,1311.8341005070406,42,61133.02070434003,125.79824800936186
South,B,858.7720634012198,6,45792.63220157211,392.20907282423
North,A,1386.4136477850025,1,68487.69701932388,493.21809879867124
East,C,2162.996540534663,30,86084.42042364686,475.5986226538074
South,B,2334.443557309551,11,71974.9318477306,138.69771747064348
South,A,1672.9538597705339,41,59412.6874258181,443.9134579553423
East,A,2112.4931864576142,31,38793.71621932067,367.02213638525814
North,B,1026.3527047106306,16,47409.922238176136,254.2309537131102
West,C,2650.165801809891,15,96228.3214440342,293.27494744612807
South,C,2664.8411266910616,5,84026.56332388626,432.32007874210615
East,B,1300.8198181813134,15,36130.0321341845,266.0607228372679
East,C,1869.280598237318,1,30386.02241361316,217.94331609730708
South,A,2016.655071038048,15,42279.353886850295,271.9613718616936
North,C,1681.0750969616,36,96072.35167997278,310.6084118157721
North,A,2777.855383894468,48,70602.72424006076,135.08494420025698
South,C,2349.292366982955,39,88706.18279744049,455.4084786201458
East,A,2181.2762315218315,8,62565.75090983773,353.3841269733262
South,B,1800.2330538392682,22,87864.53068860144,334.97101280187
West,A,712.1183248468558,27,32374.149243068186,94.77330178128716
West,C,769.5534440502415,34,59877.36129095404,321.8782721776663
North,A,1247.5221556100482,30,56431.61385808245,104.43229800732155
West,C,1028.8056709222835,12,98708.24840153716,85.41395383792957
East,C,2881.327429769986,2,51033.30126264645,287.289903039077
West,A,1524.5312966293302,46,59184.1793925816,231.25349032092274
South,C,2691.5135966468797,38,83116.05940113676,314.96462157030044
East,B,2545.199209165579,22,91649.91696117732,90.14997562575736
North,C,2531.4256818427375,17,91487.17219759543,243.9423782812663
North,B,1039.2688128671289,35,57615.76094628735,128.6540217703211
West,B,1618.3045325020385,42,96398.84671480044,494.19503866585245
North,C,1294.8799791178487,45,75745.62133852631,302.5175955958285
South,B,2926.0275095972993,23,89579.48837546952,359.3465874233903
East,B,2691.860753239175,29,94839.40592311788,196.43822630717352
South,A,1124.8091524327326,29,46351.98062947587,92.63251165070487
South,B,1283.800902025404,19,64943.893966908705,489.14188825259146
South,B,1822.2730939445612,17,71145.81070455271,178.81656592243243
South,B,1196.5144628284565,8,86170.6385133751,240.7136833281084
East,B,2561.324916467278,7,58081.59879475436,342.4387647661587
East,B,2548.078194762028,11,44731.44206997863,61.113783958750076
South,C,2310.851094573163,3,82026.41735208714,414.6166087327791
South,B,2223.2755118901077,2,71463.4139930419,291.4601855128791
North,C,1868.2537687373535,19,92880.92624497358,175.19773418096997
North,C,1367.7806427707933,28,75852.09864099305,77.72359338161115
East,C,2592.346131933106,28,31177.890049767557,123.12428696349865
North,A,2647.080428129431,25,97665.5980070309,452.7652364840466
East,A,623.7736721604185,11,71517.74855298284,358.71090077115093
East,C,1496.5485348101984,40,71711.4085605125,162.45577473660043
West,A,566.5689511255613,43,93648.29762676702,79.52034422526329
East,B,2598.693486749087,2,76466.61840123912,360.77689057398635
North,C,942.7331163051047,12,63552.48282322239,307.5834766854943
West,C,2184.6669120413317,41,37509.97340620119,232.03378600620576
North,C,1393.439544235925,38,97353.91469187745,213.62515213552874
East,A,2540.1636330804126,12,35494.11645160303,147.56642416809873
East,A,1774.2172506344114,25,41920.98496458074,351.32506544188294
South,A,1311.004811128892,37,87367.58037440886,486.80061250724174
East,B,1309.676668126851,31,64328.372987075345,129.07186062657163
West,A,1317.3181060539446,17,42478.7938306914,318.7024790069765
East,C,2471.4480422982574,48,50031.33381408962,240.8832750856893
South,A,2277.788997066684,12,99581.00758288396,251.0099247850992
East,A,1298.0352683663325,30,70881.40937897554,164.36627605751647
East,A,1725.5202223590074,2,58112.94067165255,421.3106940476386
East,A,690.3834638233134,16,91335.22200853156,268.36502186625853
South,C,2568.750670898558,1,63578.779015299566,294.5326334892188
North,A,1164.8870236093649,34,51555.48226922627,187.1424107587966
East,C,2723.062854596742,45,41495.566962590805,131.8138095501274
West,A,1991.9917325323152,48,82112.84504110608,88.65967469126922
South,B,1919.5504055401059,1,71735.61650939076,371.35361341621217
West,B,906.7968557855539,36,36464.78024341053,138.305426759535
East,C,673.8383989750412,3,71414.79460598144,360.533909384959
South,C,1881.541452454567,34,41161.55979536792,225.66940072112925
East,B,1669.9728081380601,12,98720.38458502102,237.09866044534317
West,B,799.2075839431566,45,48179.63719390503,261.1298732417473
South,A,2588.9693062954666,27,78721.13258189298,215.46882865739443
North,B,1543.1002979392877,37,75923.15488398224,95.27898975016554
North,C,1151.1445009772174,25,78394.60203235588,189.3343145012806
North,C,2470.680232865971,12,60099.64394215577,348.6804623122723
East,B,2782.6603919423424,33,35203.22590674368,349.60298066099193
South,C,1264.9067579726004,9,98600.51642878953,178.80093825799747
West,A,2439.874713504118,1,43406.80841550091,257.0461819509596
West,A,2131.2991425212836,23,83880.42030765885,137.05125260537187
East,B,2974.3194593852295,28,39630.14501624997,144.6674366884261
East,C,1009.9817685280689,3,49683.79101561014,60.37118978297333
West,B,2901.697486266136,38,69192.06540829399,453.53594745848505
South,C,1288.1801417747242,36,58942.8553579228,144.8179992837078
East,C,1529.8857451774306,44,97078.6554479316,152.3902446214085
South,C,1397.064535363837,44,89337.96362576832,175.82064469030934
West,A,1171.1267427209395,5,94525.32432631493,107.33363226294304
South,C,2233.056453575734,29,74848.75946264435,337.66829743161327
North,A,1972.8633018146115,13,45324.09955187793,83.81432892991396
West,C,1264.2298642302412,44,66294.9599670454,110.39109184685762
North,B,830.5311412956908,4,83587.33773522539,340.14052696554177
West,A,1293.4390943330168,6,34530.27544514671,202.84727921664924
North,A,1453.0782792096247,38,90418.19485481971,368.5765220155351
South,A,1451.6336078026752,6,74194.56417412349,300.8411351015639
West,B,1393.148834406476,11,80650.00274557737,165.2095278776809
West,A,621.8062655578423,27,78600.68086407211,342.8725777201976
North,B,1660.0827697537925,46,89343.36699452685,102.3231561317963
South,C,2590.5202431132675,35,36126.466418676486,291.3846723860137
West,C,950.9157296462962,40,56393.07647154219,246.71664727026558
East,B,864.1433585686318,4,65183.16175512617,170.54311226784836
North,A,1679.627638112028,27,68261.80485007487,321.80224898277504
West,A,1426.5075303750286,16,95978.8613621641,442.1001165531271
South,B,1903.201601783877,18,32972.46881797803,499.50711489338454
South,C,2867.685774157473,7,90647.53662635962,323.49324593454105
South,B,2402.215625832012,11,68633.0750391726,232.11764344812656
South,A,2217.6453829532447,8,68823.97184863019,151.34319509729073
North,A,1539.8423609841966,6,52423.12248294535,165.6932402278003
West,A,1218.3995909540872,48,75053.41335325176,265.7547401673945
North,A,1850.660258239702,5,75248.91893544342,215.27496557631915
North,C,2713.608819153206,6,43250.57818450898,461.2165351812249
South,C,2691.856276278429,38,77390.41622766465,215.7329604450693
East,C,1613.787371873043,2,48669.442491779715,218.05006601544596
South,A,1115.5508830913413,31,78215.06662484727,222.59053059528964
East,A,1063.3611256271893,39,72836.00971434596,426.47909466544615
North,A,584.9710418984387,32,80116.63859679663,342.85474438110583
South,B,2606.6606157398664,9,31378.98595366081,326.3759826435017
South,A,1162.09508458322,15,38775.59337505196,200.36436007273798
North,C,1397.4978525154168,21,88814.04591358159,418.05687957459776
South,C,2523.040352335161,46,56650.628294549824,67.2637376100655
West,C,800.0601294322761,28,88570.28481171392,441.8587275521509
East,B,1653.0851970357487,45,34387.198117688284,280.73745490726833
East,C,805.8534498033322,27,83855.99481381565,229.21260568853577
East,B,1604.6214237783115,5,35863.69240519348,273.72527632295856
South,B,617.848934071832,17,62782.86499593915,350.336988740224
West,B,1794.0570650336379,37,95630.15492204194,55.744441933053814
South,A,2489.274297678472,24,35437.464864132126,442.19833540621147
East,A,2190.7416869778763,31,54546.34906823814,251.03278639012677
South,C,1772.9225239435013,35,66284.40190532597,204.3349338650352
East,C,2571.8967803728883,41,92962.01169603351,112.2105045353257
North,B,1069.4699373979824,41,53282.503579516866,247.75941846129896
East,A,2576.9907124606966,4,86492.91279671741,273.3452470779705
North,C,1190.9086989704401,20,80272.1122960082,231.641012522065
North,C,1406.2158530019046,43,51494.71598599771,355.39704222210366
North,A,821.0755041512311,17,53856.927031710555,239.4034379416517
East,B,754.3868909055471,46,43370.85294858934,482.637910030958
West,C,2830.27879696395,10,78507.36577022745,319.67488302061633
East,C,974.9456179624434,37,69417.16725551953,413.365071043359
South,A,1333.2403876548692,21,40846.64748447125,99.21015639926549
South,A,1822.879247374833,21,73404.9193514291,228.78108182565757
West,B,1369.6678315078211,49,64905.475150619444,201.5814656512187
West,B,2675.3332084469475,16,36481.29668948622,306.2670746614663
West,C,2751.7869086169308,33,96759.24033529918,437.5010840276415
North,B,1314.9761434838015,10,88432.90415297798,85.252197992903
West,C,730.0692404167837,44,34971.68895412101,82.65865912011986
West,C,1025.3955850179427,18,95188.75565166556,432.6429686709195
West,A,1685.9823018376596,33,94167.44793506566,145.78253871726082
East,C,1221.2026055843196,29,32952.81117131471,350.9389645024162
South,A,1633.6805938288624,31,44103.526206661234,294.2951595623623
South,C,2396.7587493021815,24,79168.58707156545,424.80211769925324
West,C,1551.5960844392214,12,95420.15025160369,106.29000942638159
South,C,992.4936405198466,20,87618.03052295737,108.40233457517508
East,B,1394.919101462331,6,49732.84977609775,300.5682621252384
South,B,2357.453045371333,8,32340.698956523927,475.8703940112669
North,A,1560.1553005344447,14,63102.11901381446,236.74899126683943
East,C,1123.8446324275965,5,36437.32212269246,197.12394511461272
South,A,1568.5290980183295,36,47170.73624743357,323.01019543904863
South,A,1637.0167192066494,48,74806.79392505296,468.701870245264
East,C,1240.9430119426206,38,64651.326424324776,426.61752478008066
South,B,2989.2127229825974,3,56370.347997101024,497.96762482994893
South,B,2419.065047221643,36,95097.36284445354,60.15586244106969
West,A,2231.137467385233,22,43507.632254763856,100.78616512074301
North,B,2637.16746142536,8,64123.477020658145,324.2604935149799
East,C,2166.047989413615,14,70144.66258973377,419.2593977002324
West,C,2477.4508576377802,7,52535.94257307806,178.35995403804495
South,B,1531.3141112968074,4,79370.82074141449,157.64498961539846
East,B,1750.9294247733194,19,90709.50730770835,404.1391097215404
East,A,617.4909582571235,43,67903.52499800929,75.37183423395422
North,B,1201.6159785220393,47,84693.58601801071,216.22219141216328
North,A,1420.0310230832902,24,34267.31513079585,277.61415016654837
East,C,2063.675563548324,16,40764.77940844208,302.1569034576455
North,C,1660.5282119847584,6,62341.78701931295,377.8768205567496
North,C,2019.5956560582486,44,94471.3899078505,209.6805755437962
South,B,2283.3183362847044,8,67211.40197143672,325.7079551035732
North,B,606.7966691691763,25,60261.14823368314,313.41894025593035
North,B,1145.6943675090363,32,72007.52991115963,296.4272452941862
West,A,927.2596813618309,25,38712.60564167728,338.21748191399547
South,A,968.6377979274281,10,75757.64430193324,166.75212698063433
South,A,1757.8134890799788,43,36581.48012228383,88.09193911308304
East,C,2349.946941249813,41,70375.53214588226,103.67225241788455
North,A,1181.9425848134433,17,80007.3028796952,151.06207219425548
West,B,2561.1230953392806,46,58805.522467998526,275.08907098525333
West,B,2731.1412930214346,3,93763.19088004164,428.19923774570907
South,C,1376.334680050881,9,40642.24312342265,365.58200393977285
North,B,2203.3913473855628,18,41967.09299814424,405.0682718909212
West,B,792.6232352127703,49,66184.00866157506,207.93903076674113
East,B,2360.0707137145546,30,95215.87617063717,232.0941837418476
North,A,912.559688691547,5,57348.902207492305,227.15684869577578
North,A,2218.539509427552,32,94847.99144330059,136.34293298202567
North,B,1554.750008650461,27,78543.24243366809,77.54749616460741
West,B,2821.140804046352,21,84778.86590740996,315.91224177225206
South,B,1661.151454580993,24,95650.94930826162,495.14750753926376
South,B,577.2570436689867,38,70062.98360492353,125.07336722761828
East,A,1701.6725906147424,3,74915.70512648037,71.00816895467318
West,C,2488.746859649983,16,70529.33054428012,400.7892568207698
North,B,2117.7108272171245,15,84940.09916111811,163.66370300812588
East,A,2915.7879915366852,25,49138.44061527512,423.3397124088178
East,B,2608.1812251618644,8,85163.34854839095,366.77150016553196
South,C,1816.3791572439075,41,79948.1941888579,475.5530916728621
North,A,1016.3014140134952,4,72144.6323994947,234.0172560905024
North,A,509.4365745553077,32,32715.42209989193,347.8864277527854
West,C,2951.2559925034207,45,84218.07802951103,259.18465136597183
West,C,2845.799245756675,35,39269.81670963294,333.7649137888446
West,A,1185.3599851879821,30,97338.03461339031,252.3195077034818
East,C,2095.5394655593177,39,35704.51708489799,134.88451089083367
North,B,2323.0989072153843,48,80419.29058479963,278.5538372015214
South,C,1945.0336525814876,49,55229.79785687455,287.86289064684905
East,C,2607.4041870952447,30,81498.32744804805,414.7717317170725
East,A,694.5616210800345,17,66326.68976762172,380.98431760711156
South,C,2741.235085375534,19,74065.36616071979,348.70623077364985
South,A,1480.0475279162301,31,35280.57184267614,101.02419299865764
West,B,1701.7250539369786,17,97653.5364656902,374.27733079867176
South,C,1611.8341260541804,2,30269.25330463459,275.13732035953166
South,C,1828.2155574233873,37,95881.1615328352,452.34479124777164
South,A,1995.4211797143837,48,69777.51343221401,463.94192035874426
South,A,2275.8585824479796,29,48078.91040611995,74.82046577080345
West,C,1812.3508476880102,30,74640.94387680184,419.2887021595154
East,A,2211.9331400222254,43,77102.79947453339,66.96382569020177
North,C,1345.7436089767516,22,81123.21514144377,215.22633156276018
North,B,2841.702175644967,38,31150.642807070773,294.0349890294856
East,C,661.327549499423,11,98794.76826490268,116.64535938220735
North,B,1863.8515214027339,33,73253.90542722688,385.84121565608456
North,B,718.4904400542866,19,56427.53385230097,53.759616877462356
East,A,1606.9175900923258,3,69945.5268409962,125.86957179531657
North,A,1143.9558941320747,40,42489.52758546113,311.35857343406406
North,A,2842.258623956619,22,47308.65855391999,371.47440291678157
East,A,532.6884659648586,18,36004.56521259017,462.48939621226225
North,C,1478.0090778536428,45,91546.35530605455,367.47349337058074
South,B,2455.106874267386,30,47612.00805900314,352.3006716146897
East,C,971.1535316286645,1,81779.73289630134,227.45351585779895
West,B,2538.9705116656323,20,49193.907796925065,50.577991487060636
North,B,2649.3127195620596,49,40219.20546437254,104.07166643102988
West,B,2270.007499114425,5,37569.41294302322,290.5495451402176
North,C,1022.672956065427,12,90217.10455067083,353.80844862998885
South,A,1180.0966414539057,11,38381.57493246051,237.8517277534081
East,C,917.336821738405,24,36100.442809588334,378.8055551877756
West,B,960.1593430034992,18,30654.834988870316,284.8380328994805
East,C,591.2307411884383,8,55650.803455265515,83.3792880174405
West,B,2643.287702995666,29,95988.10333796563,136.40731293557695
North,A,1821.2557185695894,22,93605.49013563403,427.99920045977433
South,A,1319.398059717629,45,38053.68940162239,376.21073598099775
West,C,1223.94249015852,2,30874.63078502973,452.64289415562274
West,A,1861.740741118966,23,82570.52657317217,102.90076210442146
South,B,1316.7120544748727,16,51453.41034414593,495.60014057678325
South,B,2659.29493752587,44,88427.3885826946,144.23302127747013
South,A,1027.393587592277,8,45080.06071070968,55.300944328988905
South,A,2705.7544785321315,4,64454.602045372325,498.8403225740994
South,A,2160.231132508573,14,32306.222709879774,176.4832484503009
East,C,2891.5730511374254,9,92630.03794709222,350.60875363065196
North,C,537.7681040892336,11,42458.31968367555,129.50704137933735
North,B,647.7389142778912,48,50629.21229821678,311.10283948961376
West,C,1752.236484841433,38,63579.02776061801,456.81574390455165
South,C,2780.947075080121,44,48988.81896916392,194.08152534279736
East,B,2326.9873788253626,16,32811.441221464396,351.6142892199616
East,B,2055.3398312983336,13,32036.02908524633,134.55661495928743
West,A,579.0053891504595,36,96864.92839700865,331.15792942342637
South,A,1385.4094710315233,44,52784.742697427784,201.40265831787957
North,C,1364.6322322571432,36,53407.41158475085,145.04371636457824
South,B,1855.2142056497644,17,94602.99789960512,190.93192281663582
East,C,1144.5694483669045,14,88530.75758706799,130.4784808285097
South,C,1167.8892879444002,29,78085.91237413103,455.86224852704726
North,B,2052.1520001918984,17,76095.40301368076,228.73409884270797
North,B,2861.4188582853917,1,86076.00153537674,160.3756872384653
West,B,2150.447759091738,20,41821.28149488558,251.7835284571698
East,B,2170.3253099525878,33,76499.24002031508,194.241275062923
South,C,2965.537033470289,2,36887.90145852146,384.98866421599666
South,C,883.6954176744753,17,38855.89129912716,487.04896034847246
West,C,584.5869355009011,23,46992.92705414664,247.11514551394106
West,B,2363.784876865746,22,79686.26488321123,437.46502998750816
West,A,1596.9685829746802,1,92478.16358239569,304.6383831018288
East,C,1572.0583868800156,12,78355.04011688466,120.75604929240507
South,A,1063.2584409075807,13,59163.61188442669,360.7802339366037
West,A,1767.1576012975963,14,65956.28531236618,281.04552370661906
East,A,1605.4308593121832,10,79862.805933366,342.7729354634466
South,B,1363.6250196158217,12,72929.73236679527,450.35933565724923
North,B,1606.8628983460471,22,67062.72740342893,248.19555679522074
West,C,1459.5869268072247,18,46575.473528539456,455.52993044781005
East,C,2849.7408952238416,39,73187.26465112131,387.8010564267447
South,B,2950.629143689588,19,31306.772289781242,269.87221664509315
South,B,2599.752331279385,30,69203.77860104828,321.4499610460837
West,A,2976.0352275303126,15,87452.15548750543,196.51150963355514
West,B,1164.29857257295,39,42582.538482778065,492.6187848824484
South,B,2607.312774797349,14,37994.72955358829,350.3080233726782
East,B,1516.5725297565525,9,97916.460863616,69.73108362348346
North,B,2365.340994444384,5,89042.4335952733,196.97985758660394
South,A,1003.481601576183,33,51140.081226603485,330.4914951915759
East,C,2529.8902243532684,48,44600.09326044873,75.34997500965791
West,A,708.6610653922987,5,53382.755417111824,60.74788609361424
South,B,1176.3942667910092,24,60185.74799037923,252.51090778751114
West,B,2554.881542117889,8,87475.80358137356,199.71058086170152
North,C,2367.8980545546287,19,46744.26118094418,247.23437361492466
West,C,1753.1168874782231,12,80459.15443498554,168.21198944600232
North,C,2181.981935725522,8,95050.36871290256,124.12298612434141
West,A,963.9350612398241,8,56565.85467358111,360.114510641152
West,C,2169.4090558657,38,31823.284006614926,281.55700232051026
North,B,519.9404183537314,20,87933.14956010497,140.06939506221508
West,B,2583.0396684537654,29,79588.96963652447,193.81524181699925
East,B,1790.7190199973588,41,40434.88626859103,316.3135584484967
West,A,2859.696129023954,34,71783.3890299947,82.50320672261503
South,C,1695.4106683069547,18,87737.15252345796,116.3538541697808
West,C,1582.7182058158528,1,42672.22682717035,82.96052184832556
East,C,1625.1320309945352,11,45603.131132685055,415.5427997213535
South,C,1399.3215506882402,47,44124.7083370705,388.5841549454042
East,B,916.6877096066348,44,99825.10873363122,388.99081934566567
South,A,2605.1568173637643,35,46066.51327641893,372.3464045642126
West,C,1472.713519395737,32,48684.28752971813,351.22344065144114
East,B,1822.7710704721462,42,33354.79681640015,264.6463619201787
West,B,549.717291158591,16,98829.4916298715,339.02517357820176
South,A,650.6346817849976,6,47272.791543922096,67.26269965458859
East,C,1992.9580736946114,9,80766.32122261435,329.6589901955531
North,A,2698.0702062840223,40,31845.79733399538,400.0449674915947
East,C,1733.4895700651862,22,84838.20942778492,275.1612621729756
West,A,912.4364515126583,48,82542.73442175586,210.8809977922566
North,C,790.3182859149223,8,35890.697448854335,174.8420306604406
North,C,2749.47000348231,32,38582.12862927448,339.2609225729371
South,A,2254.0946350381428,26,50657.64932866662,361.76053938345893
North,C,2915.488886278643,18,54826.75528876347,441.93541993814415
North,A,705.8715533597491,37,84844.98024877365,204.05033710744584
South,A,2756.5321375585327,12,34283.228550112566,396.3975383235135
East,C,2614.08078131704,38,75516.7692023422,302.61012088520204
West,C,2732.9629573103844,34,45997.375970709036,447.2764208051356
East,A,514.4073915178489,4,56772.8469252545,287.5154487330293
North,B,2354.7587013179864,16,30154.276624857906,282.9334227790853
West,A,1872.3452854040975,24,50378.655072891794,310.0446866484091
East,B,1932.9485843960492,14,41993.6569608156,387.1919098140955
West,B,1673.004968381889,17,65278.05114987405,484.11071547280744
North,A,2356.6922943705486,31,41073.463547360756,83.10350939709454
East,A,2999.5982261910117,4,88507.23327521519,74.04557107595772
West,A,2276.3458981854083,44,91803.39762276784,471.89765183330235
West,B,2195.1260400983074,34,89170.27536359218,288.44403148319276
East,A,2136.094289200202,38,98726.19754157614,326.70635655512126
East,A,2238.029174618394,38,94025.24856405682,267.090620717628
North,C,1355.2811685770812,3,49585.15387908694,92.14585367336352
South,C,1300.5493591660468,8,52012.271599430685,395.6402202883999
West,C,2460.8449456762655,12,67286.16240417806,386.2510902898641
East,A,632.7200433824138,35,56947.03509389951,190.2664946717654
East,A,2398.1193455084594,2,97893.77178962741,187.80766035278018
East,A,2534.6039629239212,29,53767.1781864484,427.02862140748334
West,B,1803.9948989656693,23,81805.76670186539,82.56076598359698
North,B,2775.370238532538,33,70275.31916516821,446.4973167604546
South,C,1682.7185928679612,18,96953.64920995879,165.4977604531615
West,B,945.216670239611,40,82116.2333028838,316.84313648997227
North,B,1403.496621766682,22,51255.208756772896,471.19738055079995
West,B,2764.6687648277157,14,43794.78498003273,355.1551256914909
West,C,2984.3457208109676,29,89823.27763946762,236.49341561016647
East,C,1554.6349174737086,45,93771.01070685676,360.2903940074368
North,B,917.1163639841446,15,88176.5994923047,204.7908363423666
East,A,1215.8232005853447,15,81621.46982471184,174.76628735713376
East,C,1883.24085628491,45,52521.102887522226,498.5074750706059
North,B,1930.2397956928664,4,65376.11966531019,387.8556040309045
East,A,2075.1485167339497,36,94099.20456601694,340.12398982181793
East,A,2588.383431431367,5,39442.82256064718,209.88033944869346
South,C,2278.0353792200694,3,64644.34418446168,72.12237311977167
North,A,1152.1005662562675,12,54885.65485195961,63.975594215820024
North,C,1487.6101517400011,20,77424.27027749314,299.3815649519595
East,B,2599.5414595100337,44,74384.887399064,392.91472446757297
East,C,2083.4566765142777,20,69204.0142843521,291.8206356997348
North,A,916.0451206118088,39,49573.09393653863,428.35328237260154
North,C,1313.8470102007964,39,41168.51713934911,65.04193989194974
West,C,2477.7272810772533,1,84903.68492540625,215.03843439167304
North,B,930.2353083084515,44,99422.45106951143,156.68167602838014
West,A,2227.626631801949,3,41836.584811430126,251.27283567070492
East,C,1908.8413405789327,47,35305.46034309967,82.56937693735512
South,B,868.6872660028628,9,82201.15958494783,479.35923870698264
South,B,2222.197310077341,20,54069.90292679638,150.46493048121243
West,B,855.8724266379243,9,44910.25073133522,465.0384989676131
East,B,1496.088947774203,31,66758.79585792129,241.6519197665068
East,B,1271.3998113113007,46,77265.01736857375,493.4858599648481
East,C,2225.024881717394,28,45039.43235875534,299.32627255709485
North,C,2455.9058915166306,35,99615.24985069696,468.87478887911334
East,A,920.7914548897837,40,52975.69290229678,52.40704491240028
North,C,2529.991856497354,38,52046.711605356555,386.70746278140507
West,A,518.0351399863946,44,59610.060850889524,456.37279389613195
South,A,1825.1463683563325,2,82152.05032158556,112.87425514052933
West,A,1791.9722246866847,3,91128.0116352049,93.25663327946816
East,C,2059.5535768795494,14,52679.027742426275,241.05767323368002
East,B,1099.2513258366876,17,38312.31814697158,470.1555077598208
West,A,524.6420748255035,35,47929.15749463036,294.07395208569744
North,B,1636.9072903534984,4,35899.57325145346,287.3554086747795
North,A,678.5155281456364,47,74124.11442706166,113.50675323469484
North,C,2730.4847170171706,30,81848.73160566713,50.35527999194846
South,A,934.1658142229335,39,60048.65792347373,414.56304083545757
South,C,1563.0824187466515,14,96695.65337299476,89.4085533438072
East,B,1585.0009756009592,48,80926.66767511176,335.2324184308958
West,C,1882.1616195955119,27,56576.12097313652,461.5774045318362
West,B,2456.330871925993,13,37154.970022152316,143.89336092129395
East,C,1680.370376271949,20,64559.28734338081,349.37277630660986
North,A,564.3831680511828,49,65268.48761802654,85.41435951837926
South,A,2427.7760279377235,49,68541.08772781958,321.6898147269258
West,C,705.4332865522288,24,77771.46360563766,123.76927442894123
East,B,2103.8832306471604,10,48506.78904749082,381.1791022318301
North,B,2508.5737716297385,7,30173.912645870227,185.5540826572587
North,B,1206.7254312026093,17,86899.13178830028,258.5259539620908
South,C,1622.766204210078,22,87647.5685884697,319.74374391242975
South,C,535.8396054645416,44,93813.52368336274,127.07303479980781
East,C,2509.6879989747135,11,97832.56478897487,383.7370183779294
East,C,2258.1527248020484,42,41142.0009994572,186.18815328656655
North,B,1078.4684859696076,23,54771.01704752263,348.06733696073906
North,B,1475.5654946644731,22,89595.14638805989,121.22737281471814
West,C,2238.2912545027784,40,95379.95730655456,359.6529466428576
North,C,1395.4078046280167,47,31017.067306840087,107.68463276470779
East,B,906.0369388942495,18,57127.37830102271,241.41042332149263
South,B,1796.2638221947707,45,37937.01256599196,161.2427331824946
East,A,2308.9189257160997,26,85192.07861699114,386.76886224268213
West,C,1302.0237675073645,48,82299.12845749181,167.91575202809355
West,A,804.4306791111445,30,82801.18939223955,446.7727878779283
South,B,2573.860404529942,13,57316.46180668571,451.31909513297575
East,B,1132.0046661178078,4,58437.32966714937,138.39859185025364
West,C,1782.0373852665161,43,48330.5268566688,326.2306752534759
East,A,2228.3578737231073,27,55262.54764653118,89.47293877398394
